ItemID,ItemName
38882,Enchant Bracer - Healing Power
38883,Enchant Weapon - Mighty Spirit
38884,Enchant Weapon - Mighty Intellect
38885,Enchant Gloves - Threat
38886,Enchant Gloves - Shadow Power
38887,Enchant Gloves - Frost Power
38888,Enchant Gloves - Fire Power
38889,Enchant Gloves - Healing Power
38890,Enchant Gloves - Superior Agility
38893,Enchant Cloak - Stealth
38894,Enchant Cloak - Subtlety
38895,Enchant Cloak - Dodge
38896,Enchant 2H Weapon - Agility
38897,Enchant Bracer - Brawn
38898,Enchant Bracer - Stats
38899,Enchant Bracer - Greater Dodge
38900,Enchant Bracer - Superior Healing
38901,Enchant Bracer - Restore Mana Prime
38902,Enchant Bracer - Fortitude
38903,Enchant Bracer - Spellpower
38904,Enchant Shield - Lesser Dodge
38905,Enchant Shield - Intellect
38906,Enchant Shield - Parry
38908,Enchant Boots - Vitality
38909,Enchant Boots - Fortitude
38910,Enchant Boots - Surefooted
38911,Enchant Chest - Exceptional Health
38912,Enchant Chest - Exceptional Mana
38913,Enchant Chest - Exceptional Stats
38914,Enchant Cloak - Major Armor
38917,Enchant Weapon - Major Striking
38918,Enchant Weapon - Major Intellect
38919,Enchant 2H Weapon - Savagery
38920,Enchant Weapon - Potency
38921,Enchant Weapon - Major Spellpower
38922,Enchant 2H Weapon - Major Agility
38923,Enchant Weapon - Sunfire
38924,Enchant Weapon - Soulfrost
38925,Enchant Weapon - Mongoose
38926,Enchant Weapon - Spellsurge
38927,Enchant Weapon - Battlemaster
38928,Enchant Chest - Major Spirit
38929,Enchant Chest - Restore Mana Prime
38930,Enchant Chest - Major Resilience
38931,Enchant Gloves - Blasting
38932,Enchant Gloves - Precise Strikes
38933,Enchant Gloves - Major Strength
38934,Enchant Gloves - Assault
38935,Enchant Gloves - Major Spellpower
38936,Enchant Gloves - Major Healing
38937,Enchant Bracer - Major Intellect
38938,Enchant Bracer - Lesser Assault
38939,Enchant Cloak - PvP Power
38940,Enchant Cloak - Greater Agility
38943,Enchant Boots - Cat's Swiftness
38944,Enchant Boots - Boar's Speed
38945,Enchant Shield - Major Stamina
38946,Enchant Weapon - Major Healing
38947,Enchant Weapon - Greater Agility
38948,Enchant Weapon - Executioner
38949,Enchant Shield - Resilience
38951,Enchant Gloves - Haste
38953,Enchant Gloves - Precision
38954,Enchant Shield - Dodge
38955,Enchant Chest - Mighty Health
38959,Enchant Cloak - Superior Agility
38960,Enchant Gloves - Gatherer
38961,Enchant Boots - Greater Spirit
38962,Enchant Chest - Greater Mana Restoration
38963,Enchant Weapon - Exceptional Spirit
38964,Enchant Gloves - Greater Assault
38965,Enchant Weapon - Icebreaker
38966,Enchant Boots - Greater Fortitude
38967,Enchant Gloves - Major Agility
38968,Enchant Bracer - Exceptional Intellect
38971,Enchant Bracer - Assault
38972,Enchant Weapon - Lifeward
38973,Enchant Cloak - Minor Power
38974,Enchant Boots - Greater Vitality
38975,Enchant Chest - Exceptional Resilience
38976,Enchant Boots - Superior Agility
38978,Enchant Cloak - Superior Dodge
38979,Enchant Gloves - Exceptional Spellpower
38980,Enchant Bracer - Major Spirit
38981,Enchant 2H Weapon - Scourgebane
38984,Enchant Bracer - Haste
38986,Enchant Boots - Icewalker
38987,Enchant Bracer - Greater Stats
38988,Enchant Weapon - Giant Slayer
38989,Enchant Chest - Super Stats
38990,Enchant Gloves - Armsman
38991,Enchant Weapon - Exceptional Spellpower
38992,Enchant 2H Weapon - Greater Savagery
38993,Enchant Cloak - Shadow Armor
38995,Enchant Weapon - Exceptional Agility
38997,Enchant Bracer - Greater Spellpower
38998,Enchant Weapon - Deathfrost
38999,Enchant Chest - Dodge
39000,Enchant Cloak - Greater Dodge
39001,Enchant Cloak - Mighty Stamina
39002,Enchant Chest - Greater Dodge
39003,Enchant Cloak - Greater Speed
39004,Enchant Cloak - Wisdom
39005,Enchant Chest - Super Health
39006,Enchant Boots - Tuskarr's Vitality
39083,Cobalt Shoulders
39084,Cobalt Helm
39085,Cobalt Chestpiece
39086,Cobalt Legplates
39087,Cobalt Belt
39088,Cobalt Boots
39469,Moonglow Ink
39507,Darkmoon Chain Shirt
39509,Darkmoon Vest
39520,Kungaloosh
39666,Elixir of Mighty Agility
39671,Resurgent Healing Potion
39681,Handful of Cobalt Bolts
39682,Overcharged Capacitor
39683,Froststeel Tube
39690,Volatile Blasting Trigger
39691,Succulent Orca Stew
39774,Midnight Ink
39894,Darkcloth Shoulders
39895,Cloaked Shoulderpads
39897,Azure Shoulderguards
39900,Bold Bloodstone
39905,Delicate Bloodstone
39907,Subtle Sun Crystal
39908,Flashing Bloodstone
39909,Smooth Sun Crystal
39910,Precise Bloodstone
39912,Brilliant Bloodstone
39915,Rigid Chalcedony
39917,Mystic Sun Crystal
39918,Quick Sun Crystal
39919,Solid Chalcedony
39927,Sparkling Chalcedony
39932,Stormy Chalcedony
39933,Jagged Dark Jade
39934,Sovereign Shadow Crystal
39935,Shifting Shadow Crystal
39939,Defender's Shadow Crystal
39940,Guardian's Shadow Crystal
39942,Glinting Shadow Crystal
39945,Mysterious Shadow Crystal
39947,Inscribed Huge Citrine
39948,Etched Shadow Crystal
39949,Champion's Huge Citrine
39950,Resplendent Huge Citrine
39951,Fierce Huge Citrine
39952,Deadly Huge Citrine
39954,Lucent Huge Citrine
39955,Deft Huge Citrine
39956,Potent Huge Citrine
39957,Veiled Shadow Crystal
39958,Willful Huge Citrine
39959,Reckless Huge Citrine
39965,Stalwart Huge Citrine
39966,Accurate Shadow Crystal
39967,Resolute Huge Citrine
39968,Timeless Shadow Crystal
39975,Nimble Dark Jade
39976,Regal Dark Jade
39977,Steady Dark Jade
39978,Forceful Dark Jade
39979,Purified Shadow Crystal
39980,Misty Dark Jade
39981,Lightning Dark Jade
39982,Turbid Dark Jade
39983,Energized Dark Jade
39991,Radiant Dark Jade
39992,Shattered Dark Jade
39996,Bold Scarlet Ruby
39997,Delicate Scarlet Ruby
39998,Brilliant Scarlet Ruby
40000,Subtle Autumn's Glow
40001,Flashing Scarlet Ruby
40003,Precise Scarlet Ruby
40008,Solid Sky Sapphire
40010,Sparkling Sky Sapphire
40011,Stormy Sky Sapphire
40013,Smooth Autumn's Glow
40014,Rigid Sky Sapphire
40016,Mystic Autumn's Glow
40017,Quick Autumn's Glow
40022,Sovereign Twilight Opal
40023,Shifting Twilight Opal
40025,Timeless Twilight Opal
40026,Purified Twilight Opal
40028,Mysterious Twilight Opal
40032,Defender's Twilight Opal
40034,Guardian's Twilight Opal
40037,Inscribed Monarch Topaz
40038,Etched Twilight Opal
40039,Champion's Monarch Topaz
40040,Resplendent Monarch Topaz
40041,Fierce Monarch Topaz
40044,Glinting Twilight Opal
40045,Lucent Monarch Topaz
40048,Potent Monarch Topaz
40049,Veiled Twilight Opal
40050,Willful Monarch Topaz
40051,Reckless Monarch Topaz
40052,Deadly Monarch Topaz
40055,Deft Monarch Topaz
40057,Stalwart Monarch Topaz
40058,Accurate Twilight Opal
40059,Resolute Monarch Topaz
40067,Icy Mana Potion
40068,Wrath Elixir
40070,Spellpower Elixir
40072,Elixir of Spirit
40073,Elixir of Mighty Strength
40076,Guru's Elixir
40077,Crazy Alchemist's Potion
40078,Elixir of Mighty Fortitude
40079,Lesser Flask of Toughness
40081,Potion of Nightmares
40086,Jagged Forest Emerald
40087,Powerful Rejuvenation Potion
40088,Nimble Forest Emerald
40089,Regal Forest Emerald
40090,Steady Forest Emerald
40091,Forceful Forest Emerald
40093,Indestructible Potion
40095,Misty Forest Emerald
40097,Elixir of Protection
40098,Radiant Forest Emerald
40100,Lightning Forest Emerald
40102,Turbid Forest Emerald
40105,Energized Forest Emerald
40106,Shattered Forest Emerald
40109,Elixir of Mighty Mageblood
40111,Bold Cardinal Ruby
40112,Delicate Cardinal Ruby
40113,Brilliant Cardinal Ruby
40115,Subtle King's Amber
40116,Flashing Cardinal Ruby
40118,Precise Cardinal Ruby
40119,Solid Majestic Zircon
40120,Sparkling Majestic Zircon
40122,Stormy Majestic Zircon
40124,Smooth King's Amber
40125,Rigid Majestic Zircon
40127,Mystic King's Amber
40128,Quick King's Amber
40129,Sovereign Dreadstone
40130,Shifting Dreadstone
40133,Purified Dreadstone
40135,Mysterious Dreadstone
40139,Defender's Dreadstone
40141,Guardian's Dreadstone
40142,Inscribed Ametrine
40143,Etched Dreadstone
40144,Champion's Ametrine
40145,Resplendent Ametrine
40146,Fierce Ametrine
40147,Deadly Ametrine
40149,Lucent Ametrine
40150,Deft Ametrine
40152,Potent Ametrine
40153,Veiled Dreadstone
40154,Willful Ametrine
40155,Reckless Ametrine
40157,Glinting Dreadstone
40160,Stalwart Ametrine
40162,Accurate Dreadstone
40163,Resolute Ametrine
40164,Timeless Dreadstone
40165,Jagged Eye of Zul
40166,Nimble Eye of Zul
40167,Regal Eye of Zul
40168,Steady Eye of Zul
40169,Forceful Eye of Zul
40171,Misty Eye of Zul
40173,Turbid Eye of Zul
40177,Lightning Eye of Zul
40179,Energized Eye of Zul
40180,Radiant Eye of Zul
40182,Shattered Eye of Zul
40195,Pygmy Oil
40211,Potion of Speed
40212,Potion of Wild Magic
40213,Mighty Arcane Protection Potion
40214,Mighty Fire Protection Potion
40215,Mighty Frost Protection Potion
40216,Mighty Nature Protection Potion
40217,Mighty Shadow Protection Potion
40536,Explosive Decoy
40668,Cobalt Triangle Shield
40669,Tempered Saronite Belt
40670,Saronite Defender
40671,Tempered Saronite Boots
40672,Tempered Saronite Breastplate
40673,Tempered Saronite Helm
40674,Tempered Saronite Legplates
40675,Tempered Saronite Shoulders
40727,Gnomish Gravity Well
40767,Sonic Booster
40768,MOLL-E
40769,Scrapbot Construction Kit
40771,Cobalt Frag Bomb
40772,Gnomish Army Knife
40865,Noise Machine
40892,Hammer Pick
40893,Bladed Pickaxe
40900,Glyph of the Stag
40903,Glyph of Rake
40912,Glyph of Regrowth
40916,Glyph of Untamed Stars
40919,Glyph of the Orca
40920,Glyph of Hurricane
40921,Glyph of Skull Bash
40942,Spiked Cobalt Helm
40943,Spiked Cobalt Legplates
40949,Spiked Cobalt Boots
40950,Spiked Cobalt Shoulders
40951,Spiked Cobalt Chestpiece
40952,Spiked Cobalt Gauntlets
40953,Spiked Cobalt Belt
40954,Spiked Cobalt Bracers
40955,Horned Cobalt Helm
40956,Reinforced Cobalt Shoulders
40957,Reinforced Cobalt Helm
40958,Reinforced Cobalt Legplates
40959,Reinforced Cobalt Chestpiece
41094,Glyph of Devotion Aura
41095,Glyph of Holy Wrath
41096,Glyph of Divine Protection
41099,Glyph of Consecration
41100,Glyph of the Luminous Charger
41101,Glyph of Focused Shield
41102,Glyph of Burden of Guilt
41108,Glyph of Divinity
41110,Glyph of Blessed Life
41112,Mechanized Snow Goggles
41113,Saronite Bulwark
41114,Tempered Saronite Gauntlets
41116,Tempered Saronite Bracers
41117,Saronite Protector
41119,Saronite Bomb
41126,Brilliant Saronite Legplates
41127,Brilliant Saronite Gauntlets
41128,Brilliant Saronite Boots
41129,Brilliant Saronite Breastplate
41146,Sun Scope
41163,Titanium Bar
41167,Heartseeker Scope
41168,Armor Plated Combat Shotgun
41181,Honed Cobalt Cleaver
41182,Savage Cobalt Slicer
41183,Saronite Ambusher
41184,Saronite Shiv
41185,Furious Saronite Beatstick
41238,Cloak of Tormented Skies
41239,Sturdy Cobalt Quickblade
41240,Cobalt Tenderizer
41242,Forged Cobalt Claymore
41243,Notched Cobalt War Axe
41245,Deadly Saronite Dirk
41248,Red Lumberjack Shirt
41249,Blue Lumberjack Shirt
41250,Green Lumberjack Shirt
41251,Yellow Lumberjack Shirt
41252,Red Workman's Shirt
41253,Blue Workman's Shirt
41254,Rustic Workman's Shirt
41255,Green Workman's Shirt
41257,Titansteel Destroyer
41266,Skyflare Diamond
41285,Chaotic Skyflare Diamond
41307,Destructive Skyflare Diamond
41333,Ember Skyflare Diamond
41334,Earthsiege Diamond
41335,Enigmatic Skyflare Diamond
41339,Swift Skyflare Diamond
41344,Helm of Command
41345,Daunting Legplates
41346,Righteous Greaves
41347,Savage Saronite Legplates
41348,Savage Saronite Walkers
41349,Savage Saronite Gauntlets
41350,Savage Saronite Skullshield
41351,Savage Saronite Pauldrons
41352,Savage Saronite Waistguard
41353,Savage Saronite Hauberk
41354,Savage Saronite Bracers
41355,Vengeance Bindings
41356,Righteous Gauntlets
41357,Daunting Handguards
41367,Dark Jade Focusing Lens
41375,Tireless Skyflare Diamond
41376,Revitalizing Skyflare Diamond
41377,Shielded Skyflare Diamond
41378,Forlorn Skyflare Diamond
41379,Impassive Skyflare Diamond
41380,Austere Earthsiege Diamond
41381,Persistent Earthsiege Diamond
41382,Trenchant Earthsiege Diamond
41383,Titansteel Bonecrusher
41384,Titansteel Guardian
41385,Invigorating Earthsiege Diamond
41386,Spiked Titansteel Helm
41387,Tempered Titansteel Helm
41388,Brilliant Titansteel Helm
41389,Beaming Earthsiege Diamond
41391,Spiked Titansteel Treads
41392,Tempered Titansteel Treads
41394,Brilliant Titansteel Treads
41395,Bracing Earthsiege Diamond
41396,Eternal Earthsiege Diamond
41397,Powerful Earthsiege Diamond
41398,Relentless Earthsiege Diamond
41400,Thundering Skyflare Diamond
41401,Insightful Earthsiege Diamond
41432,Perfect Bold Bloodstone
41434,Perfect Delicate Bloodstone
41435,Perfect Flashing Bloodstone
41436,Perfect Smooth Sun Crystal
41437,Perfect Precise Bloodstone
41439,Perfect Subtle Sun Crystal
41440,Perfect Sparkling Chalcedony
41441,Perfect Solid Chalcedony
41443,Perfect Stormy Chalcedony
41444,Perfect Brilliant Bloodstone
41445,Perfect Mystic Sun Crystal
41446,Perfect Quick Sun Crystal
41447,Perfect Rigid Chalcedony
41450,Perfect Shifting Shadow Crystal
41451,Perfect Defender's Shadow Crystal
41452,Perfect Timeless Shadow Crystal
41453,Perfect Guardian's Shadow Crystal
41455,Perfect Mysterious Shadow Crystal
41461,Perfect Sovereign Shadow Crystal
41462,Perfect Glinting Shadow Crystal
41464,Perfect Regal Dark Jade
41466,Perfect Forceful Dark Jade
41467,Perfect Energized Dark Jade
41468,Perfect Jagged Dark Jade
41470,Perfect Misty Dark Jade
41473,Perfect Purified Shadow Crystal
41474,Perfect Shattered Dark Jade
41475,Perfect Lightning Dark Jade
41476,Perfect Steady Dark Jade
41478,Perfect Radiant Dark Jade
41480,Perfect Turbid Dark Jade
41481,Perfect Nimble Dark Jade
41482,Perfect Accurate Shadow Crystal
41483,Perfect Champion's Huge Citrine
41484,Perfect Deadly Huge Citrine
41485,Perfect Deft Huge Citrine
41486,Perfect Willful Huge Citrine
41488,Perfect Etched Shadow Crystal
41489,Perfect Fierce Huge Citrine
41490,Perfect Stalwart Huge Citrine
41492,Perfect Inscribed Huge Citrine
41493,Perfect Lucent Huge Citrine
41495,Perfect Potent Huge Citrine
41497,Perfect Reckless Huge Citrine
41498,Perfect Resolute Huge Citrine
41499,Perfect Resplendent Huge Citrine
41502,Perfect Veiled Shadow Crystal
41508,Mechano-Hog
41509,Frostweave Net
41510,Bolt of Frostweave
41511,Bolt of Imbued Frostweave
41512,Frostwoven Wristwraps
41513,Frostwoven Shoulders
41515,Frostwoven Robe
41516,Frostsavage Gloves
41517,Glyph of Unstable Earth
41518,Glyph of Chain Lightning
41519,Frostwoven Leggings
41520,Frostwoven Boots
41521,Frostwoven Cowl
41522,Frostwoven Belt
41523,Mystic Frostwoven Shoulders
41524,Glyph of Spirit Walk
41525,Mystic Frostwoven Robe
41526,Glyph of Capacitor Totem
41527,Glyph of Purge
41528,Mystic Frostwoven Wristwraps
41529,Glyph of Fire Elemental Totem
41530,Glyph of Fire Nova
41532,Glyph of Wind Shear
41533,Glyph of Healing Stream Totem
41537,Glyph of the Lakestrider
41538,Glyph of Grounding Totem
41540,Glyph of Lava Lash
41541,Glyph of Water Shield
41542,Glyph of Cleansing Waters
41543,Duskweave Belt
41544,Duskweave Boots
41545,Duskweave Gloves
41546,Duskweave Cowl
41548,Duskweave Leggings
41549,Duskweave Robe
41550,Duskweave Shoulders
41551,Duskweave Wristwraps
41552,Glyph of Chaining
41553,Black Duskweave Leggings
41554,Black Duskweave Robe
41555,Black Duskweave Wristwraps
41593,Ebonweave
41594,Moonshroud
41595,Spellweave
41597,Abyssal Bag
41598,Mysterious Bag
41599,Frostweave Bag
41600,Glacial Bag
41601,Shining Spellthread
41602,Brilliant Spellthread
41603,Azure Spellthread
41604,Sapphire Spellthread
41607,Cloak of the Moon
41608,Cloak of Frozen Spirits
41609,Wispcloak
41610,Deathchill Cloak
41611,Eternal Belt Buckle
41974,Cobalt Bracers
41975,Cobalt Gauntlets
41976,Titanium Weapon Chain
41984,Hat of Wintry Doom
41985,Silky Iceshard Boots
41986,Deep Frozen Cord
42093,Frostmoon Pants
42095,Light Blessed Mittens
42096,Aurora Slippers
42100,Moonshroud Robe
42101,Ebonweave Robe
42102,Spellweave Robe
42103,Moonshroud Gloves
42111,Ebonweave Gloves
42113,Spellweave Gloves
42336,Bloodstone Band
42337,Sun Rock Ring
42338,Jade Dagger Pendant
42339,Blood Sun Necklace
42340,Dream Signet
42396,Glyph of Circle of Healing
42397,Glyph of Purify
42399,Glyph of Fear Ward
42403,Glyph of Deep Wells
42404,Glyph of Mass Dispel
42405,Glyph of Psychic Horror
42407,Glyph of Weakened Soul
42408,Glyph of Power Word: Shield
42409,Glyph of Spirit of Redemption
42410,Glyph of Psychic Scream
42412,Glyph of Scourge Imprisonment
42415,Glyph of Dispel Magic
42417,Glyph of Prayer of Mending
42420,Shadow Crystal Focusing Lens
42421,Shadow Jade Focusing Lens
42435,Titansteel Shanker
42443,Cudgel of Saronite Justice
42453,Glyph of Hand of Gul'dan
42454,Glyph of Conflagrate
42456,Glyph of Verdant Spheres
42457,Glyph of Nightmares
42459,Glyph of Felguard
42461,Glyph of Health Funnel
42463,Glyph of Subtlety
42465,Glyph of Imp Swarm
42466,Glyph of Havoc
42467,Glyph of Shadow Bolt
42470,Glyph of Soulstone
42472,Glyph of Unstable Affliction
42473,Glyph of Falling Meteor
42500,Titanium Shield Spike
42508,Titansteel Shield Wall
42546,Mana Injector Kit
42641,Global Thermal Sapper Charge
42642,Titanium Impact Band
42643,Titanium Earthguard Ring
42644,Titanium Spellshock Ring
42645,Titanium Impact Choker
42646,Titanium Earthguard Chain
42647,Titanium Spellshock Necklace
42701,Enchanted Pearl
42702,Enchanted Tear
42723,Ornate Saronite Bracers
42724,Ornate Saronite Gauntlets
42725,Ornate Saronite Hauberk
42726,Ornate Saronite Legplates
42727,Ornate Saronite Pauldrons
42728,Ornate Saronite Skullshield
42729,Ornate Saronite Waistguard
42730,Ornate Saronite Walkers
42731,Leggings of Visceral Strikes
42736,Glyph of Arcane Explosion
42739,Glyph of Combustion
42743,Glyph of Momentum
42744,Glyph of Ice Block
42745,Glyph of Splitting Ice
42746,Glyph of Cone of Cold
42748,Glyph of Rapid Displacement
42751,Glyph of Crittermorph
42753,Glyph of Icy Veins
42754,Glyph of Spellsteal
42897,Glyph of Aspects
42898,Glyph of Camouflage
42901,Glyph of Distracting Shot
42902,Glyph of Endless Wrath
42903,Glyph of Deterrence
42904,Glyph of Disengage
42905,Glyph of Freezing Trap
42906,Glyph of Ice Trap
42908,Glyph of Explosive Trap
42910,Glyph of No Escape
42912,Glyph of Tame Beast
42915,Glyph of Mend Pet
42917,Glyph of Solace
42942,Baked Manta Ray
42956,Glyph of Decoy
42957,Glyph of Blade Flurry
42960,Glyph of Evasion
42961,Glyph of Recovery
42963,Glyph of Feint
42964,Glyph of Garrote
42965,Glyph of Detection
42966,Glyph of Gouge
42967,Glyph of Hemorrhage
42968,Glyph of Smoke Bomb
42970,Glyph of Hemorrhaging Veins
42971,Glyph of Kick
42973,Glyph of Shiv
42974,Glyph of Sprint
42987,Darkmoon Card: Greatness
42988,Darkmoon Card: Illusion
42989,Darkmoon Card: Berserker!
42990,Darkmoon Card: Death
42993,Spicy Fried Herring
42994,Rhinolicious Wormsteak
42995,Hearty Rhino
42996,Snapper Extreme
42997,Blackened Worg Steak
42998,Cuttlesteak
42999,Blackened Dragonfin
43000,Dragonfin Filet
43001,Tracker Snacks
43004,Critter Bites
43005,Spiced Mammoth Treats
43015,Fish Feast
43115,Hunter's Ink
43116,Lion's Ink
43117,Dawnstar Ink
43118,Jadefire Ink
43119,Royal Ink
43120,Celestial Ink
43121,Fiery Ink
43122,Shimmering Ink
43123,Ink of the Sky
43124,Ethereal Ink
43125,Darkflame Ink
43126,Ink of the Sea
43127,Snowfall Ink
43129,Razorstrike Breastplate
43130,Virulent Spaulders
43131,Eaglebane Bracers
43132,Nightshock Hood
43133,Nightshock Girdle
43244,Crystal Citrine Necklace
43245,Crystal Chalcedony Amulet
43248,Stoneguard Band
43249,Shadowmight Ring
43250,Ring of Earthen Might
43251,Ring of Scarlet Shadows
43252,Windfire Band
43253,Ring of Northern Tears
43255,Seafoam Gauntlets
43256,Jormscale Footpads
43257,Wildscale Breastplate
43258,Purehorn Spaulders
43260,Eviscerator's Facemask
43261,Overcast Headguard
43262,Overcast Spaulders
43263,Overcast Chestguard
43264,Overcast Bracers
43265,Overcast Handwraps
43266,Overcast Belt
43268,Dalaran Clam Chowder
43271,Overcast Leggings
43273,Overcast Boots
43316,Glyph of Aquatic Form
43331,Glyph of Blooming
43332,Glyph of Grace
43334,Glyph of the Chameleon
43335,Glyph of Charm Woodland Creature
43338,Glyph of Revive Pet
43340,Glyph of the Mounted King
43342,Glyph of Shadow Ravens
43343,Glyph of Pick Pocket
43350,Glyph of Lesser Proportion
43351,Glyph of Fireworks
43355,Glyph of Aspect of the Pack
43356,Glyph of Stampede
43359,Glyph of Conjure Familiar
43364,Glyph of Arcane Language
43365,Glyph of Contemplation
43366,Glyph of Winged Vengeance
43368,Glyph of Seal of Blood
43369,Glyph of Fire From the Heavens
43371,Glyph of Borrowed Time
43373,Glyph of Shackle Undead
43374,Glyph of Dark Archangel
43376,Glyph of Distract
43377,Glyph of Pick Lock
43378,Glyph of Safe Fall
43379,Glyph of Blurred Speed
43380,Glyph of Poisons
43381,Glyph of Astral Recall
43385,Glyph of Far Sight
43386,Glyph of the Spectral Wolf
43388,Glyph of Totemic Encirclement
43389,Glyph of Unending Breath
43390,Soul Consumption
43391,Glyph of Eye of Kilrogg
43393,Glyph of Enslave Demon
43394,Glyph of Soulwell
43395,Glyph of Mystic Shout
43396,Glyph of Bloodcurdling Shout
43398,Glyph of Gushing Wound
43399,Glyph of Unending Rage
43400,Glyph of Mighty Victory
43412,Glyph of Bloody Healing
43414,Glyph of Hindering Strikes
43417,Glyph of Rude Interruption
43419,Glyph of Blitz
43421,Glyph of Mortal Strike
43422,Glyph of Die by the Sword
43425,Glyph of Shield Slam
43428,Glyph of Sweeping Strikes
43430,Glyph of Resonating Power
43432,Glyph of Raging Wind
43433,Eviscerator's Shoulderpads
43434,Eviscerator's Chestguard
43435,Eviscerator's Bindings
43436,Eviscerator's Gauntlets
43437,Eviscerator's Waistguard
43438,Eviscerator's Legguards
43439,Eviscerator's Treads
43442,Swiftarrow Belt
43443,Swiftarrow Boots
43444,Swiftarrow Bracers
43445,Swiftarrow Hauberk
43446,Swiftarrow Gauntlets
43447,Swiftarrow Helm
43448,Swiftarrow Leggings
43449,Swiftarrow Shoulderguards
43450,Stormhide Belt
43451,Stormhide Stompers
43453,Stormhide Hauberk
43454,Stormhide Grips
43455,Stormhide Crown
43456,Stormhide Legguards
43457,Stormhide Shoulders
43458,Giantmaim Legguards
43459,Giantmaim Bracers
43461,Revenant's Breastplate
43463,Scroll of Agility VII
43464,Scroll of Agility VIII
43465,Scroll of Strength VII
43466,Scroll of Strength VIII
43469,Revenant's Treads
43478,Gigantic Feast
43480,Small Feast
43481,Trollwoven Spaulders
43482,Savage Titanium Ring
43484,Trollwoven Girdle
43488,Last Week's Mammoth
43490,Tasty Cupcake
43491,Bad Clams
43492,Haunted Herring
43495,Earthgiving Legguards
43498,Savage Titanium Band
43502,Earthgiving Boots
43515,Mystic Tome
43533,Glyph of Anti-Magic Shell
43535,Glyph of the Geist
43536,Glyph of Icebound Fortitude
43537,Glyph of Chains of Ice
43539,Glyph of Death's Embrace
43544,Glyph of Horn of Winter
43546,Glyph of Icy Touch
43547,Glyph of Enduring Infection
43548,Glyph of Blood Boil
43549,Glyph of Mind Freeze
43550,Glyph of Army of the Dead
43551,Glyph of Foul Menagerie
43552,Glyph of Strangulate
43553,Glyph of Pillar of Frost
43554,Glyph of Vampiric Blood
43565,Durable Nerubhide Cape
43566,Ice Striker's Cloak
43582,Titanium Frostguard Ring
43583,Glacial Robe
43584,Glacial Waistband
43585,Glacial Slippers
43586,Icebane Chestguard
43587,Icebane Girdle
43588,Icebane Treads
43590,Polar Vest
43591,Polar Cord
43592,Polar Boots
43593,Icy Scale Chestguard
43594,Icy Scale Belt
43595,Icy Scale Boots
43654,Tome of the Dawn
43655,Book of Survival
43656,Tome of Kings
43657,Royal Guide of Escape Routes
43660,Fire Eater's Guide
43661,Book of Stars
43663,Stormbound Tome
43664,Manual of Clouds
43666,Hellfire Tome
43667,Book of Clever Tricks
43671,Glyph of Path of Frost
43672,Glyph of Resilient Grip
43673,Glyph of Death Gate
43725,Glyph of Ghost Wolf
43826,Glyph of Outbreak
43827,Glyph of Corpse Explosion
43850,Certificate of Ownership
43853,Titanium Skeleton Key
43854,Cobalt Skeleton Key
43860,Brilliant Saronite Belt
43864,Brilliant Saronite Bracers
43865,Brilliant Saronite Pauldrons
43869,Glyph of Immediate Truth
43870,Brilliant Saronite Helm
43871,Saronite Spellblade
43969,Frostsavage Belt
43970,Frostsavage Boots
43971,Frostsavage Cowl
43972,Frostsavage Robe
43973,Frostsavage Shoulders
43974,Frostsavage Bracers
43975,Frostsavage Leggings
43987,Enchant Weapon - Black Magic
44142,Strange Tarot
44143,Ace of Demons
44144,Two of Mages
44145,Three of Mages
44146,Four of Mages
44147,Five of Mages
44148,Mages Deck
44154,Two of Demons
44155,Three of Demons
44156,Four of Demons
44157,Five of Demons
44158,Demons Deck
44161,Arcane Tarot
44163,Shadowy Tarot
44165,Ace of Mages
44210,Faces of Doom
44211,Frostwoven Gloves
44213,Darkmoon Pendant
44215,Darkmoon Necklace
44217,Darkmoon Dirk
44218,Darkmoon Executioner
44219,Darkmoon Magestaff
44253,Darkmoon Card: Greatness
44254,Darkmoon Card: Greatness
44255,Darkmoon Card: Greatness
44259,Prisms Deck
44260,Ace of Prisms
44261,Two of Prisms
44262,Three of Prisms
44263,Four of Prisms
44264,Five of Prisms
44265,Six of Prisms
44266,Seven of Prisms
44267,Eight of Prisms
44268,Ace of Nobles
44269,Two of Nobles
44270,Three of Nobles
44271,Four of Nobles
44272,Five of Nobles
44273,Six of Nobles
44274,Seven of Nobles
44275,Eight of Nobles
44276,Chaos Deck
44277,Ace of Chaos
44278,Two of Chaos
44279,Three of Chaos
44280,Four of Chaos
44281,Five of Chaos
44282,Six of Chaos
44284,Seven of Chaos
44285,Eight of Chaos
44286,Ace of Undeath
44287,Two of Undeath
44288,Three of Undeath
44289,Four of Undeath
44290,Five of Undeath
44291,Six of Undeath
44292,Seven of Undeath
44293,Eight of Undeath
44294,Undeath Deck
44314,Scroll of Recall II
44315,Scroll of Recall III
44316,Darkmoon Card
44317,Greater Darkmoon Card
44318,Darkmoon Card of the North
44325,Elixir of Accuracy
44326,Nobles Deck
44327,Elixir of Deadly Strikes
44328,Elixir of Mighty Defense
44329,Elixir of Expertise
44330,Elixir of Armor Piercing
44331,Elixir of Lightning Speed
44332,Elixir of Mighty Thoughts
44413,Mekgineer's Chopper
44436,Dark Frostscale Leggings
44437,Dark Frostscale Breastplate
44438,Dragonstompers
44440,Dark Iceborne Leggings
44441,Dark Iceborne Chestguard
44442,Bugsquashers
