ItemID,CreatedBySpell,Mat1,Mat1Qty,Mat2,Mat2Qty,Mat3,Mat3Qty,Mat4,Mat4Qty,Mat5,Mat5Qty,Mat6,Mat6Qty,Mat7,Mat7Qty,Mat8,Mat8Qty
43488,58521,34736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43490,58512,30817,2,43501,1,0,0,0,0,0,0,0,0,0,0,0,0
43491,58523,36782,1,22577,1,0,0,0,0,0,0,0,0,0,0,0,0
43492,58525,41810,1,12808,1,0,0,0,0,0,0,0,0,0,0,0,0
43495,60760,38425,12,35625,6,35622,6,43102,1,0,0,0,0,0,0,0,0
43498,58507,41163,4,36860,4,0,0,0,0,0,0,0,0,0,0,0,0
43502,60761,38425,10,35625,5,35622,5,43102,1,0,0,0,0,0,0,0,0
43515,58565,39354,10,43115,5,0,0,0,0,0,0,0,0,0,0,0,0
43533,57207,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
43535,57209,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
43536,57210,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
43537,57211,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
43539,57215,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
43544,57217,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
43546,57219,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
43547,57220,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
43548,57221,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
43549,57222,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
43550,57223,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
43551,57224,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
43552,57225,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
43553,57226,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
43554,57227,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
43565,60640,44128,2,38558,40,43102,1,0,0,0,0,0,0,0,0,0,0
43566,60637,44128,2,36860,6,35627,4,43102,1,0,0,0,0,0,0,0,0
43582,58954,41163,2,35622,3,36860,3,43102,1,0,0,0,0,0,0,0,0
43583,60993,41511,6,36860,3,35622,3,38426,3,43102,1,0,0,0,0,0,0
43584,60990,41511,4,36860,2,35622,2,38426,2,43102,1,0,0,0,0,0,0
43585,60994,41511,4,36860,2,35622,2,38426,2,43102,1,0,0,0,0,0,0
43586,61008,36913,16,36860,3,35622,3,43102,1,0,0,0,0,0,0,0,0
43587,61009,36913,12,36860,2,35622,2,43102,1,0,0,0,0,0,0,0,0
43588,61010,36913,12,36860,2,35622,2,43102,1,0,0,0,0,0,0,0,0
43590,60996,38425,10,36860,3,35622,3,38558,8,43102,1,0,0,0,0,0,0
43591,60997,38425,8,36860,2,35622,2,38558,4,43102,1,0,0,0,0,0,0
43592,60998,38425,8,36860,2,35622,2,38558,4,43102,1,0,0,0,0,0,0
43593,60999,38425,10,36860,3,35622,3,38557,8,43102,1,0,0,0,0,0,0
43594,61000,38425,8,36860,2,35622,2,38557,4,43102,1,0,0,0,0,0,0
43595,61002,38425,8,36860,2,35622,2,38557,4,43102,1,0,0,0,0,0,0
43654,59475,39354,10,43117,5,0,0,0,0,0,0,0,0,0,0,0,0
43655,59478,39354,10,43117,5,0,0,0,0,0,0,0,0,0,0,0,0
43656,59484,39354,10,43119,5,0,0,0,0,0,0,0,0,0,0,0,0
43657,59486,39354,10,43119,5,0,0,0,0,0,0,0,0,0,0,0,0
43660,59489,39354,10,43121,5,0,0,0,0,0,0,0,0,0,0,0,0
43661,59490,39354,10,43121,5,0,0,0,0,0,0,0,0,0,0,0,0
43663,59493,39354,10,43123,8,0,0,0,0,0,0,0,0,0,0,0,0
43664,59494,39354,10,43123,8,0,0,0,0,0,0,0,0,0,0,0,0
43666,59495,39354,10,43125,6,0,0,0,0,0,0,0,0,0,0,0,0
43667,59496,39354,10,43125,6,0,0,0,0,0,0,0,0,0,0,0,0
43671,57229,39354,1,43126,3,0,0,0,0,0,0,0,0,0,0,0,0
43672,57230,39354,1,43126,3,0,0,0,0,0,0,0,0,0,0,0,0
43673,57228,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
43725,59326,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
43826,59339,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
43827,59340,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
43850,59387,39354,1,43120,2,0,0,0,0,0,0,0,0,0,0,0,0
43853,59406,36913,4,41163,1,0,0,0,0,0,0,0,0,0,0,0,0
43854,59405,36916,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43860,59436,36916,6,36913,5,0,0,0,0,0,0,0,0,0,0,0,0
43864,59438,36916,3,36913,8,0,0,0,0,0,0,0,0,0,0,0,0
43865,59440,36913,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43869,59561,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
43870,59441,36913,14,37705,1,0,0,0,0,0,0,0,0,0,0,0,0
43871,59442,36913,15,37702,2,0,0,0,0,0,0,0,0,0,0,0,0
43969,59582,41511,3,37702,3,37701,3,38426,2,0,0,0,0,0,0,0,0
43970,59585,41511,3,37702,4,37701,4,38426,2,0,0,0,0,0,0,0,0
43971,59589,41511,4,37702,5,37701,5,38426,2,0,0,0,0,0,0,0,0
43972,59587,41511,4,37702,5,37701,5,38426,2,0,0,0,0,0,0,0,0
43973,59584,41511,3,37702,4,37701,4,38426,2,0,0,0,0,0,0,0,0
43974,59583,41511,3,37702,3,37701,3,38426,2,0,0,0,0,0,0,0,0
43975,59588,41511,4,37702,5,37701,5,38426,2,0,0,0,0,0,0,0,0
43987,59625,38682,1,34055,6,34052,6,34057,6,0,0,0,0,0,0,0,0
44142,59480,39354,1,43117,2,0,0,0,0,0,0,0,0,0,0,0,0
44143,59491,39354,1,43121,2,0,0,0,0,0,0,0,0,0,0,0,0
44144,59487,39354,1,43119,2,0,0,0,0,0,0,0,0,0,0,0,0
44145,59487,39354,1,43119,2,0,0,0,0,0,0,0,0,0,0,0,0
44146,59487,39354,1,43119,2,0,0,0,0,0,0,0,0,0,0,0,0
44147,59487,39354,1,43119,2,0,0,0,0,0,0,0,0,0,0,0,0
44148,59953,44165,1,44144,1,44145,1,44146,1,44147,1,0,0,0,0,0,0
44154,59491,39354,1,43121,2,0,0,0,0,0,0,0,0,0,0,0,0
44155,59491,39354,1,43121,2,0,0,0,0,0,0,0,0,0,0,0,0
44156,59491,39354,1,43121,2,0,0,0,0,0,0,0,0,0,0,0,0
44157,59491,39354,1,43121,2,0,0,0,0,0,0,0,0,0,0,0,0
44158,59962,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
44161,59487,39354,1,43119,2,0,0,0,0,0,0,0,0,0,0,0,0
44163,59491,39354,1,43121,2,0,0,0,0,0,0,0,0,0,0,0,0
44165,59487,39354,1,43119,2,0,0,0,0,0,0,0,0,0,0,0,0
44210,59498,39354,10,43127,5,43102,1,0,0,0,0,0,0,0,0,0,0
44211,55904,41510,3,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
44213,59953,44165,1,44144,1,44145,1,44146,1,44147,1,0,0,0,0,0,0
44215,59953,44165,1,44144,1,44145,1,44146,1,44147,1,0,0,0,0,0,0
44217,59962,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
44218,59962,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
44219,59962,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
44253,60255,44268,1,44269,1,44270,1,44271,1,44272,1,44273,1,44274,1,44275,1
44254,60255,44268,1,44269,1,44270,1,44271,1,44272,1,44273,1,44274,1,44275,1
44255,60255,44268,1,44269,1,44270,1,44271,1,44272,1,44273,1,44274,1,44275,1
44259,60245,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
44260,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44261,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44262,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44263,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44264,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44265,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44266,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44267,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44268,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44269,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44270,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44271,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44272,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44273,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44274,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44275,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44276,60265,44277,1,44278,1,44279,1,44280,1,44281,1,44282,1,44284,1,44285,1
44277,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44278,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44279,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44280,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44281,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44282,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44284,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44285,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44286,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44287,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44288,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44289,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44290,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44291,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44292,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44293,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44294,60276,44286,1,44287,1,44288,1,44289,1,44290,1,44291,1,44292,1,44293,1
44314,60336,39354,1,43120,1,0,0,0,0,0,0,0,0,0,0,0,0
44315,60337,39354,1,43126,1,0,0,0,0,0,0,0,0,0,0,0,0
44316,59502,39354,1,43123,5,0,0,0,0,0,0,0,0,0,0,0,0
44317,59503,39354,1,43125,3,21886,3,0,0,0,0,0,0,0,0,0,0
44318,59504,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
44325,60354,36904,2,36907,1,3371,1,0,0,0,0,0,0,0,0,0,0
44326,60255,44268,1,44269,1,44270,1,44271,1,44272,1,44273,1,44274,1,44275,1
44327,60355,36901,1,36903,2,3371,1,0,0,0,0,0,0,0,0,0,0
44328,60356,36906,2,37704,1,3371,1,0,0,0,0,0,0,0,0,0,0
44329,60357,36901,1,36903,2,3371,1,0,0,0,0,0,0,0,0,0,0
44330,60365,36904,2,3371,1,0,0,0,0,0,0,0,0,0,0,0,0
44331,60366,37921,1,37704,1,3371,1,0,0,0,0,0,0,0,0,0,0
44332,60367,37921,2,36907,1,3371,1,0,0,0,0,0,0,0,0,0,0
44413,60867,37663,12,39681,40,44128,2,44499,1,44501,8,44500,1,0,0,0,0
44436,60601,38425,4,37705,5,0,0,0,0,0,0,0,0,0,0,0,0
44437,60604,38425,6,37705,4,0,0,0,0,0,0,0,0,0,0,0,0
44438,60605,38557,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44440,60611,38425,4,37703,5,0,0,0,0,0,0,0,0,0,0,0,0
44441,60613,38425,6,37703,4,0,0,0,0,0,0,0,0,0,0,0,0
44442,60620,38558,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44443,60627,38425,4,37705,5,0,0,0,0,0,0,0,0,0,0,0,0
44444,60629,38425,6,37705,4,0,0,0,0,0,0,0,0,0,0,0,0
44445,60630,38557,30,37703,2,0,0,0,0,0,0,0,0,0,0,0,0
44446,60643,38425,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44449,60606,38682,1,34054,4,34056,4,0,0,0,0,0,0,0,0,0,0
44453,60621,38682,1,34054,2,34056,4,0,0,0,0,0,0,0,0,0,0
44455,60653,38682,1,34054,12,0,0,0,0,0,0,0,0,0,0,0,0
44456,60609,38682,1,34054,3,0,0,0,0,0,0,0,0,0,0,0,0
44457,60663,38682,1,34054,3,34052,3,0,0,0,0,0,0,0,0,0,0
44458,60668,38682,1,34054,15,0,0,0,0,0,0,0,0,0,0,0,0
44463,60691,38682,1,34054,40,34055,6,34057,6,0,0,0,0,0,0,0,0
44465,60692,38682,1,34052,4,34057,4,0,0,0,0,0,0,0,0,0,0
44466,60707,38682,1,34054,10,34055,2,34052,2,34057,4,0,0,0,0,0,0
44467,60714,38682,1,34054,30,34052,6,34057,6,0,0,0,0,0,0,0,0
44469,60763,38682,1,34055,4,34052,4,0,0,0,0,0,0,0,0,0,0
44470,60767,38682,1,34054,6,34055,6,34052,1,0,0,0,0,0,0,0,0
44493,59621,38682,1,34054,12,34055,4,34052,4,34057,10,0,0,0,0,0,0
44497,59619,38682,1,34054,20,34055,4,34052,4,34057,6,0,0,0,0,0,0
44504,60874,41163,10,43102,1,36860,12,35627,12,41146,3,40533,1,0,0,0,0
44554,60969,21840,6,23112,4,22445,4,8343,5,0,0,0,0,0,0,0,0
44558,60971,41511,12,36930,4,2604,4,4341,2,42253,4,0,0,0,0,0,0
44739,61471,39683,1,39681,2,0,0,0,0,0,0,0,0,0,0,0,0
44740,61481,36913,8,33568,2,35627,1,0,0,0,0,0,0,0,0,0,0
44741,61482,36913,8,33568,2,35627,1,0,0,0,0,0,0,0,0,0,0
44742,61483,36913,8,33568,2,35627,1,0,0,0,0,0,0,0,0,0,0
44815,44575,38682,1,34054,24,34055,6,0,0,0,0,0,0,0,0,0,0
44836,62044,46784,1,44853,1,0,0,0,0,0,0,0,0,0,0,0,0
44837,62050,30816,1,44835,1,0,0,0,0,0,0,0,0,0,0,0,0
44838,62045,44834,1,44853,2,44835,1,0,0,0,0,0,0,0,0,0,0
44839,62051,44855,1,44853,1,44835,1,0,0,0,0,0,0,0,0,0,0
44840,62049,44854,1,44853,1,0,0,0,0,0,0,0,0,0,0,0,0
44920,56990,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
44922,56965,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
44923,57253,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
44930,62176,38425,10,35623,5,35622,5,43102,1,0,0,0,0,0,0,0,0
44931,62177,38425,12,35623,6,35622,6,43102,1,0,0,0,0,0,0,0,0
44936,62202,41163,4,35627,4,0,0,0,0,0,0,0,0,0,0,0,0
44947,62256,38682,1,34055,4,34057,1,0,0,0,0,0,0,0,0,0,0
44951,56468,36913,5,39690,1,0,0,0,0,0,0,0,0,0,0,0,0
44953,62350,43011,2,43007,1,0,0,0,0,0,0,0,0,0,0,0,0
44955,56991,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
44958,62409,41814,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44963,62448,44128,2,35624,4,43102,1,0,0,0,0,0,0,0,0,0,0
45054,62941,11754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45056,62948,38682,1,34054,40,34052,6,34057,6,0,0,0,0,0,0,0,0
45060,62959,38682,1,34054,12,34055,1,0,0,0,0,0,0,0,0,0,0
45085,63182,37663,6,34054,6,43102,2,0,0,0,0,0,0,0,0,0,0
45550,63187,37663,5,45087,6,0,0,0,0,0,0,0,0,0,0,0,0
45551,63191,37663,5,45087,6,0,0,0,0,0,0,0,0,0,0,0,0
45552,63189,37663,5,45087,6,0,0,0,0,0,0,0,0,0,0,0,0
45553,63194,44128,3,38557,20,45087,6,0,0,0,0,0,0,0,0,0,0
45554,63196,44128,3,38558,20,45087,6,0,0,0,0,0,0,0,0,0,0
45555,63198,44128,3,35627,4,45087,6,0,0,0,0,0,0,0,0,0,0
45556,63200,38425,4,44128,3,45087,6,0,0,0,0,0,0,0,0,0,0
45557,63203,41595,4,41593,4,45087,6,0,0,0,0,0,0,0,0,0,0
45558,63205,41594,8,45087,6,0,0,0,0,0,0,0,0,0,0,0,0
45559,63188,37663,5,45087,6,0,0,0,0,0,0,0,0,0,0,0,0
45560,63192,37663,5,45087,6,0,0,0,0,0,0,0,0,0,0,0,0
45561,63190,37663,5,45087,6,0,0,0,0,0,0,0,0,0,0,0,0
45562,63195,44128,3,38561,20,45087,6,0,0,0,0,0,0,0,0,0,0
45563,63197,44128,3,38557,20,45087,6,0,0,0,0,0,0,0,0,0,0
45564,63199,44128,3,35627,2,45087,6,0,0,0,0,0,0,0,0,0,0
45565,63201,44128,3,38557,20,45087,6,0,0,0,0,0,0,0,0,0,0
45566,63204,41595,4,41593,4,45087,6,0,0,0,0,0,0,0,0,0,0
45567,63206,41594,8,45087,6,0,0,0,0,0,0,0,0,0,0,0,0
45601,64268,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
45602,64270,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
45604,64307,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
45621,63732,6371,1,2453,1,3371,1,0,0,0,0,0,0,0,0,0,0
45622,64258,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
45623,64256,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
45626,63742,4305,3,3182,6,2321,2,0,0,0,0,0,0,0,0,0,0
45627,63743,6037,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45628,63746,38682,1,11137,4,11174,1,0,0,0,0,0,0,0,0,0,0
45631,63750,15994,4,6037,6,7078,6,0,0,0,0,0,0,0,0,0,0
45731,64273,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
45732,64304,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
45733,64253,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
45735,64246,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
45738,64276,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
45740,64257,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
45741,64277,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
45755,64281,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
45757,64309,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
45758,64283,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
45760,64259,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
45761,64284,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
45762,64285,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
45768,64260,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
45769,64303,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
45771,64288,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
45772,64289,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
45773,63924,41594,4,36908,6,0,0,0,0,0,0,0,0,0,0,0,0
45775,64261,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
45776,64262,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
45778,64247,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
45782,64317,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
45783,64311,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
45785,64248,39354,1,43126,3,0,0,0,0,0,0,0,0,0,0,0,0
45789,64250,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
45790,64295,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
45792,64296,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
45793,64255,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
45794,64312,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
45795,64302,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
45799,64297,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
45800,64298,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
45804,64266,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
45806,64300,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
45808,64727,41163,2,36927,2,0,0,0,0,0,0,0,0,0,0,0,0
45809,64728,41163,2,36918,1,0,0,0,0,0,0,0,0,0,0,0,0
45810,64730,41511,4,42253,4,35627,4,0,0,0,0,0,0,0,0,0,0
45811,64729,41511,4,42253,4,35624,4,0,0,0,0,0,0,0,0,0,0
45812,64725,41163,1,36933,3,0,0,0,0,0,0,0,0,0,0,0,0
45813,64726,41163,2,36924,2,0,0,0,0,0,0,0,0,0,0,0,0
45849,64053,39354,10,43126,5,35625,2,0,0,0,0,0,0,0,0,0,0
45854,64051,39354,10,43126,5,35627,3,0,0,0,0,0,0,0,0,0,0
45932,64358,41805,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46026,64441,38682,1,34057,4,34055,8,37663,1,0,0,0,0,0,0,0,0
46098,64579,38682,1,34057,4,34054,40,36918,1,0,0,0,0,0,0,0,0
46376,53901,36906,5,36905,5,36908,1,3371,1,0,0,0,0,0,0,0,0
46377,53903,36905,7,36901,3,36908,1,3371,1,0,0,0,0,0,0,0,0
46378,54213,36906,7,40195,3,36908,1,3371,1,0,0,0,0,0,0,0,0
46379,53902,36905,7,37704,3,36908,1,3371,1,0,0,0,0,0,0,0,0
46691,65454,30817,1,1179,1,0,0,0,0,0,0,0,0,0,0,0,0
46887,66486,44837,1,44839,1,44840,1,44836,1,44838,1,0,0,0,0,0,0
47570,67092,37663,8,36913,20,47556,4,0,0,0,0,0,0,0,0,0,0
47571,67131,37663,8,36913,20,47556,4,0,0,0,0,0,0,0,0,0,0
47572,67094,37663,8,41355,1,47556,4,0,0,0,0,0,0,0,0,0,0
47573,67133,37663,8,41355,1,47556,4,0,0,0,0,0,0,0,0,0,0
47574,67096,37663,8,35625,12,47556,4,0,0,0,0,0,0,0,0,0,0
47575,67135,37663,8,35625,12,47556,4,0,0,0,0,0,0,0,0,0,0
47576,67083,38557,40,35622,8,44128,6,47556,4,0,0,0,0,0,0,0,0
47577,67143,38557,40,35622,8,44128,6,47556,4,0,0,0,0,0,0,0,0
47579,67081,38558,40,34057,4,44128,6,47556,4,0,0,0,0,0,0,0,0
47580,67137,38558,40,34057,4,44128,6,47556,4,0,0,0,0,0,0,0,0
47581,67087,38425,20,35627,12,44128,6,47556,4,0,0,0,0,0,0,0,0
47582,67139,38425,20,35627,12,44128,6,47556,4,0,0,0,0,0,0,0,0
47583,67085,38425,20,35625,12,44128,6,47556,4,0,0,0,0,0,0,0,0
47584,67141,38425,20,35625,12,44128,6,47556,4,0,0,0,0,0,0,0,0
47585,67079,41595,8,36934,1,36919,1,36925,1,47556,4,0,0,0,0,0,0
47586,67145,41595,8,36934,1,36919,1,36925,1,47556,4,0,0,0,0,0,0
47587,67065,41594,12,47556,4,0,0,0,0,0,0,0,0,0,0,0,0
47588,67147,41594,12,47556,4,0,0,0,0,0,0,0,0,0,0,0,0
47589,67093,37663,10,41245,4,47556,8,0,0,0,0,0,0,0,0,0,0
47590,67132,37663,10,41245,4,47556,8,0,0,0,0,0,0,0,0,0,0
47591,67091,37663,12,35625,8,36925,2,47556,8,0,0,0,0,0,0,0,0
47592,67130,37663,12,35625,8,36925,2,47556,8,0,0,0,0,0,0,0,0
47593,67095,37663,10,35625,20,47556,8,0,0,0,0,0,0,0,0,0,0
47594,67134,37663,10,35625,20,47556,8,0,0,0,0,0,0,0,0,0,0
47595,67082,38557,40,35622,8,35625,8,44128,8,47556,8,0,0,0,0,0,0
47596,67138,38557,40,35622,8,35625,8,44128,8,47556,8,0,0,0,0,0,0
47597,67080,38558,40,35623,8,34055,8,44128,8,47556,8,0,0,0,0,0,0
47598,67136,38558,40,35623,8,34055,8,44128,8,47556,8,0,0,0,0,0,0
47599,67086,38425,24,35627,20,44128,8,47556,8,0,0,0,0,0,0,0,0
47600,67142,38425,24,35627,20,44128,8,47556,8,0,0,0,0,0,0,0,0
47601,67140,38425,24,35625,20,44128,8,47556,8,0,0,0,0,0,0,0,0
47602,67084,38425,24,35625,20,44128,8,47556,8,0,0,0,0,0,0,0,0
47603,67066,41593,8,41595,8,34052,8,47556,8,0,0,0,0,0,0,0,0
47604,67146,41593,8,41595,8,34052,8,47556,8,0,0,0,0,0,0,0,0
47605,67064,41594,20,36922,2,47556,8,0,0,0,0,0,0,0,0,0,0
47606,67144,41594,20,36922,2,47556,8,0,0,0,0,0,0,0,0,0,0
47828,67326,36913,6,37702,3,37705,3,0,0,0,0,0,0,0,0,0,0
48933,67920,41163,8,35627,2,35622,2,36860,2,35623,2,0,0,0,0,0,0
49084,68166,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
49110,68253,42225,1,34054,5,0,0,0,0,0,0,0,0,0,0,0,0
49632,69385,39354,5,43127,1,0,0,0,0,0,0,0,0,0,0,0,0
49633,69386,38425,8,38557,8,0,0,0,0,0,0,0,0,0,0,0,0
49634,69388,38425,8,38561,8,0,0,0,0,0,0,0,0,0,0,0,0
49890,70551,41595,6,41593,6,49908,5,0,0,0,0,0,0,0,0,0,0
49891,70550,41595,10,41593,10,49908,8,0,0,0,0,0,0,0,0,0,0
49892,70552,41594,20,49908,8,0,0,0,0,0,0,0,0,0,0,0,0
49893,70553,41594,10,49908,5,0,0,0,0,0,0,0,0,0,0,0,0
49894,70555,38561,12,44128,5,35625,10,49908,5,0,0,0,0,0,0,0,0
49895,70557,38558,12,44128,8,35627,10,49908,5,0,0,0,0,0,0,0,0
49896,70559,38557,12,44128,5,35623,10,49908,5,0,0,0,0,0,0,0,0
49897,70561,38557,12,44128,8,35624,10,49908,5,0,0,0,0,0,0,0,0
49898,70554,38561,20,44128,8,35625,16,49908,8,0,0,0,0,0,0,0,0
49899,70556,38558,20,44128,8,35627,16,49908,8,0,0,0,0,0,0,0,0
49900,70558,38557,20,44128,8,35623,16,49908,8,0,0,0,0,0,0,0,0
49901,70560,38557,20,44128,8,35624,16,49908,8,0,0,0,0,0,0,0,0
49902,70562,37663,12,35623,20,49908,8,0,0,0,0,0,0,0,0,0,0
49903,70565,37663,12,35627,20,49908,8,0,0,0,0,0,0,0,0,0,0
49904,70567,37663,12,35624,20,49908,8,0,0,0,0,0,0,0,0,0,0
49905,70563,37663,8,35624,12,49908,5,0,0,0,0,0,0,0,0,0,0
49906,70566,37663,8,35622,6,36860,6,49908,5,0,0,0,0,0,0,0,0
49907,70568,37663,8,35624,12,49908,5,0,0,0,0,0,0,0,0,0,0
