SpellID,SpellName,Icon,Profession,ProfLevel,Red,Yellow,Green,Grey,CreatesItem,Mat1,Mat1Qty,Mat2,Mat2Qty,Mat3,Mat3Qty,Mat4,Mat4Qty,Mat5,Mat5Qty,Mat6,Mat6Qty,Mat7,Mat7Qty,Mat8,Mat8Qty
57651,Create Crisp Dalaran Apple,inv_misc_food_19,,,,,,,43087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57686,Infused Mushroom Meatloaf,inv_misc_food_meat_cooked_01,Cooking,350,,,,,43099,43100,4,43013,2,0,0,0,0,0,0,0,0,0,0,0,0
57703,Hunter's Ink,inv_inscription_inkgreen02,Inscription,85,85,85,90,95,43115,43103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57704,Lion's Ink,inv_inscription_inkyellow02,Inscription,100,,100,100,105,43116,39338,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57706,Dawnstar Ink,inv_inscription_inkyellow04,Inscription,125,125,125,130,135,43117,43104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57707,Jadefire Ink,inv_inscription_inkgreen03,Inscription,150,,150,150,155,43118,39339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57708,Royal Ink,inv_inscription_inkpurple04,Inscription,175,,175,175,180,43119,43105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57709,Celestial Ink,inv_inscription_inkpurple03,Inscription,200,,200,200,205,43120,39340,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57710,Fiery Ink,inv_inscription_inkred01,Inscription,225,,225,225,230,43121,43106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57711,Shimmering Ink,inv_inscription_inksilver01,Inscription,250,,250,250,255,43122,39341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57712,Ink of the Sky,inv_inscription_inkbluewhite03,Inscription,275,275,290,295,300,43123,43107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57713,Ethereal Ink,inv_inscription_inkblack02,Inscription,290,290,295,300,305,43124,39342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57714,Darkflame Ink,inv_misc_ticket_tarot_furies,Inscription,325,,325,325,330,43125,43108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57715,Ink of the Sea,inv_inscription_inkpurple01,Inscription,350,,350,350,355,43126,39343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57716,Snowfall Ink,inv_inscription_inkbluewhite01,Inscription,375,,375,375,380,43127,43109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57729,Wine and Cheese Platter,spell_misc_food,,,,,,,43136,43137,1,43138,6,0,0,0,0,0,0,0,0,0,0,0,0
57760,Mustard Dog Basket,inv_misc_basket_02,,,,,,,43144,34752,4,43143,4,0,0,0,0,0,0,0,0,0,0,0,0
57768,Vegetable Stew,inv_misc_cauldron_arcane,Cooking,350,,,,,43149,43013,4,43148,4,0,0,0,0,0,0,0,0,0,0,0,0
57915,Create Cloth,inv_misc_bandage_05,,,,,,,43215,43214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58065,Dalaran Clam Chowder,inv_misc_cauldron_frost,Cooking,350,350,350,382,415,43268,36782,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58069,Blood Jade Amulet,inv_jewelry_necklace_15,,,,,,,43269,36932,1,36917,1,0,0,0,0,0,0,0,0,0,0,0,0
58073,Glowing Ivory Figurine,inv_misc_idol_04,,,,,,,43270,36923,1,36926,1,0,0,0,0,0,0,0,0,0,0,0,0
58074,Wicked Sun Brooch,inv_jewelry_amulet_05,,,,,,,43272,36929,1,36920,1,0,0,0,0,0,0,0,0,0,0,0,0
58075,Intricate Bone Figurine,inv_qirajidol_death,,,,,,,43274,36920,1,36932,1,0,0,0,0,0,0,0,0,0,0,0,0
58076,Bright Armor Relic,spell_fire_sealoffire,,,,,,,43275,36917,1,36929,1,0,0,0,0,0,0,0,0,0,0,0,0
58077,Shifting Sun Curio,inv_misc_summerfest_brazierorange,,,,,,,43276,36920,1,36926,1,0,0,0,0,0,0,0,0,0,0,0,0
58085,Smelt Jagged Shards,inv_ingot_yoggthorite,,,,,,,43288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58115,Beautiful Chalcedony Necklace,inv_jewelry_amulet_04,,,,,,,43298,36923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58141,Crystal Citrine Necklace,inv_jewelry_necklace_03,Jewelcrafting,350,350,380,400,420,43244,37701,2,36929,1,0,0,0,0,0,0,0,0,0,0,0,0
58142,Crystal Chalcedony Amulet,inv_jewelry_necklace_16,Jewelcrafting,350,350,380,400,420,43245,37701,2,36923,1,0,0,0,0,0,0,0,0,0,0,0,0
58143,Earthshadow Ring,inv_jewelry_ring_35,Jewelcrafting,350,350,390,405,420,43246,35624,1,36926,2,0,0,0,0,0,0,0,0,0,0,0,0
58144,Jade Ring of Slaying,inv_jewelry_ring_34,Jewelcrafting,350,350,390,405,420,43247,35624,1,36932,2,0,0,0,0,0,0,0,0,0,0,0,0
58145,Stoneguard Band,inv_jewelry_ring_02,Jewelcrafting,390,390,410,420,430,43248,35624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58146,Shadowmight Ring,inv_jewelry_ring_14,Jewelcrafting,390,390,410,420,430,43249,35624,1,35627,1,0,0,0,0,0,0,0,0,0,0,0,0
58147,Ring of Earthen Might,inv_jewelry_ring_75,Jewelcrafting,420,420,440,450,460,43250,41163,2,35624,2,0,0,0,0,0,0,0,0,0,0,0,0
58148,Ring of Scarlet Shadows,inv_jewelry_ring_ahnqiraj_06,Jewelcrafting,420,420,440,450,460,43251,41163,2,35627,3,36918,1,0,0,0,0,0,0,0,0,0,0
58149,Windfire Band,inv_jewelry_ring_61,Jewelcrafting,420,420,440,450,460,43252,41163,2,35623,1,36860,2,0,0,0,0,0,0,0,0,0,0
58150,Ring of Northern Tears,inv_jewelry_ring_38,Jewelcrafting,420,420,440,450,460,43253,41163,2,35622,1,36783,4,0,0,0,0,0,0,0,0,0,0
58194,Create Loremaster's Colors,inv_chest_cloth_30,,,,,,,43300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58224,Create Tabard of the Explorer,inv_chest_cloth_30,,,,,,,43348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58230,Create Tabard of Brute Force,inv_chest_cloth_30,,,,,,,43349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58286,Glyph of Aquatic Form,inv_glyph_minordruid,Inscription,290,290,300,450,600,43316,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
58287,Glyph of the Chameleon,inv_glyph_minordruid,Inscription,425,,425,450,600,43334,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
58288,Glyph of Blooming,inv_glyph_majordruid,Inscription,500,,,500,600,43331,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
58289,Glyph of Grace,inv_glyph_minordruid,Inscription,100,100,300,450,600,43332,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
58296,Glyph of Charm Woodland Creature,inv_glyph_minordruid,Inscription,425,,425,450,600,43335,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
58297,Glyph of Aspect of the Pack,inv_glyph_minorhunter,Inscription,75,75,300,450,600,43355,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
58298,Glyph of Stampede,inv_glyph_minorhunter,Inscription,25,25,300,450,600,43356,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
58299,Glyph of Revive Pet,inv_glyph_minorhunter,Inscription,100,100,300,450,600,43338,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
58301,Glyph of Lesser Proportion,inv_glyph_minorhunter,Inscription,500,,,500,600,43350,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
58302,Glyph of Fireworks,inv_glyph_minorhunter,Inscription,150,150,300,450,600,43351,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
58306,Glyph of Conjure Familiar,inv_glyph_minormage,Inscription,500,,,500,600,43359,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
58308,Glyph of Arcane Language,inv_glyph_minormage,Inscription,200,200,300,450,600,43364,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
58311,Glyph of Contemplation,inv_glyph_minorpaladin,Inscription,350,,350,450,600,43365,39354,1,43126,3,0,0,0,0,0,0,0,0,0,0,0,0
58312,Glyph of Winged Vengeance,inv_glyph_minorpaladin,Inscription,75,75,300,450,600,43366,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
58314,Glyph of the Mounted King,inv_glyph_minorpaladin,Inscription,25,25,300,450,600,43340,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
58315,Glyph of Seal of Blood,inv_glyph_minorpaladin,Inscription,290,290,300,450,600,43368,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
58316,Glyph of Fire From the Heavens,inv_glyph_minorpaladin,Inscription,200,200,300,450,600,43369,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
58317,Glyph of Shadow Ravens,inv_glyph_minorpriest,Inscription,350,,350,450,600,43342,39354,1,43126,3,0,0,0,0,0,0,0,0,0,0,0,0
58318,Glyph of Borrowed Time,inv_glyph_minorpriest,Inscription,290,290,300,450,600,43371,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
58320,Glyph of Shackle Undead,inv_glyph_minorpriest,Inscription,250,250,300,450,600,43373,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
58322,Glyph of Dark Archangel,inv_glyph_minorpriest,Inscription,100,100,300,450,600,43374,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
58323,Glyph of Blurred Speed,inv_glyph_minorrogue,Inscription,100,100,300,450,600,43379,39354,1,43116,3,0,0,0,0,0,0,0,0,0,0,0,0
58324,Glyph of Distract,inv_glyph_minorrogue,Inscription,425,,425,450,600,43376,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
58325,Glyph of Pick Lock,inv_glyph_minorrogue,Inscription,250,250,300,450,600,43377,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
58326,Glyph of Pick Pocket,inv_glyph_minorrogue,Inscription,75,75,300,450,600,43343,39354,1,39774,3,0,0,0,0,0,0,0,0,0,0,0,0
58327,Glyph of Safe Fall,inv_glyph_minorrogue,Inscription,290,290,300,450,600,43378,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
58328,Glyph of Poisons,inv_glyph_minorrogue,Inscription,350,,350,450,600,43380,39354,1,43126,3,0,0,0,0,0,0,0,0,0,0,0,0
58329,Glyph of Astral Recall,inv_glyph_minorshaman,Inscription,350,,350,450,600,43381,39354,1,43126,3,0,0,0,0,0,0,0,0,0,0,0,0
58330,Glyph of Far Sight,inv_glyph_minorshaman,Inscription,290,290,300,450,600,43385,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
58332,Glyph of the Spectral Wolf,inv_glyph_minorshaman,Inscription,25,25,300,450,600,43386,39354,1,39469,3,0,0,0,0,0,0,0,0,0,0,0,0
58333,Glyph of Totemic Encirclement,inv_glyph_minorshaman,Inscription,250,250,300,450,600,43388,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
58336,Glyph of Unending Breath,inv_glyph_minorwarlock,Inscription,250,250,300,450,600,43389,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
58337,Glyph of Soul Consumption,inv_glyph_majorwarlock,Inscription,425,,425,450,600,43390,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
58339,Glyph of Enslave Demon,inv_glyph_minorwarlock,Inscription,425,,425,450,600,43393,39354,1,61978,3,0,0,0,0,0,0,0,0,0,0,0,0
58340,Glyph of Eye of Kilrogg,spell_shadow_evileye,Inscription,200,200,300,450,600,43391,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
58341,Glyph of Soulwell,inv_glyph_minorwarlock,Inscription,150,150,300,450,600,43394,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
58342,Glyph of Mystic Shout,inv_glyph_minorwarrior,Inscription,350,,350,450,600,43395,39354,1,43126,3,0,0,0,0,0,0,0,0,0,0,0,0
58343,Glyph of Bloodcurdling Shout,inv_glyph_minorwarrior,Inscription,290,290,300,450,600,43396,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
58345,Glyph of Gushing Wound,inv_glyph_minorwarrior,Inscription,150,150,300,450,600,43398,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
58346,Glyph of Unending Rage,inv_glyph_majorwarrior,Inscription,250,250,300,450,600,43399,39354,1,43122,3,0,0,0,0,0,0,0,0,0,0,0,0
58347,Glyph of Mighty Victory,inv_glyph_minorwarrior,Inscription,150,150,300,450,600,43400,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
58472,Scroll of Agility,inv_scroll_02,Inscription,15,15,65,70,75,3012,39354,1,39469,1,0,0,0,0,0,0,0,0,0,0,0,0
58473,Scroll of Agility II,inv_scroll_02,Inscription,85,85,85,90,95,1477,39354,1,39774,1,0,0,0,0,0,0,0,0,0,0,0,0
58476,Scroll of Agility III,inv_scroll_02,Inscription,175,175,180,185,190,4425,39354,2,43118,1,0,0,0,0,0,0,0,0,0,0,0,0
58478,Scroll of Agility IV,inv_scroll_02,Inscription,225,225,230,235,240,10309,39354,2,43120,1,0,0,0,0,0,0,0,0,0,0,0,0
58480,Scroll of Agility V,inv_scroll_02,Inscription,270,270,275,280,285,27498,39354,2,43122,1,0,0,0,0,0,0,0,0,0,0,0,0
58481,Scroll of Agility VI,inv_scroll_02,Inscription,310,310,320,325,330,33457,39354,2,43124,1,0,0,0,0,0,0,0,0,0,0,0,0
58482,Scroll of Agility VII,inv_scroll_02,Inscription,370,370,375,380,385,43463,39354,2,43126,1,0,0,0,0,0,0,0,0,0,0,0,0
58483,Scroll of Agility VIII,inv_scroll_02,Inscription,420,420,425,430,435,43464,39354,2,43126,1,0,0,0,0,0,0,0,0,0,0,0,0
58484,Scroll of Strength,inv_scroll_02,Inscription,15,15,65,70,75,954,39354,1,39469,1,0,0,0,0,0,0,0,0,0,0,0,0
58485,Scroll of Strength II,inv_scroll_02,Inscription,80,80,80,85,90,2289,39354,1,39774,1,0,0,0,0,0,0,0,0,0,0,0,0
58486,Scroll of Strength III,inv_scroll_02,Inscription,170,170,175,180,185,4426,39354,2,43118,1,0,0,0,0,0,0,0,0,0,0,0,0
58487,Scroll of Strength IV,inv_scroll_02,Inscription,220,220,225,230,235,10310,39354,2,43120,1,0,0,0,0,0,0,0,0,0,0,0,0
58488,Scroll of Strength V,inv_scroll_02,Inscription,265,265,270,275,280,27503,39354,2,43122,1,0,0,0,0,0,0,0,0,0,0,0,0
58489,Scroll of Strength VI,inv_scroll_02,Inscription,305,305,315,320,325,33462,39354,2,43124,1,0,0,0,0,0,0,0,0,0,0,0,0
58490,Scroll of Strength VII,inv_scroll_02,Inscription,365,365,370,375,380,43465,39354,2,43126,1,0,0,0,0,0,0,0,0,0,0,0,0
58491,Scroll of Strength VIII,inv_scroll_02,Inscription,415,415,420,425,430,43466,39354,2,43126,1,0,0,0,0,0,0,0,0,0,0,0,0
58492,Savage Titanium Ring,inv_jewelry_ring_38,Jewelcrafting,420,420,440,450,460,43482,41163,4,36860,4,0,0,0,0,0,0,0,0,0,0,0,0
58507,Savage Titanium Band,inv_jewelry_ring_38,Jewelcrafting,420,420,440,450,460,43498,41163,4,36860,4,0,0,0,0,0,0,0,0,0,0,0,0
58512,Tasty Cupcake,inv_misc_food_31,Cooking,350,350,350,357,365,43490,30817,2,43501,1,0,0,0,0,0,0,0,0,0,0,0,0
58521,Last Week's Mammoth,inv_misc_food_114_orcablubber,Cooking,350,350,350,357,365,43488,34736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58523,Bad Clams,inv_misc_shell_01,Cooking,350,350,350,357,365,43491,36782,1,22577,1,0,0,0,0,0,0,0,0,0,0,0,0
58525,Haunted Herring,inv_misc_fish_66,Cooking,350,350,350,357,365,43492,41810,1,12808,1,0,0,0,0,0,0,0,0,0,0,0,0
58527,Gigantic Feast,ability_hunter_pet_boar,Cooking,425,425,435,455,475,43478,41800,2,34736,2,41803,2,43007,1,0,0,0,0,0,0,0,0
58528,Small Feast,ability_hunter_pet_boar,Cooking,425,425,435,455,475,43480,41813,2,43012,2,41809,2,43007,1,0,0,0,0,0,0,0,0
58565,Mystic Tome,inv_misc_book_11,Inscription,85,85,125,137,150,43515,39354,10,43115,5,0,0,0,0,0,0,0,0,0,0,0,0
58868,Endless Mana Potion,inv_alchemy_endlessflask_04,Alchemy,410,410,415,417,420,43570,33448,10,3371,1,0,0,0,0,0,0,0,0,0,0,0,0
58871,Endless Healing Potion,inv_alchemy_endlessflask_06,Alchemy,410,410,410,412,415,43569,33447,10,3371,1,0,0,0,0,0,0,0,0,0,0,0,0
58954,Titanium Frostguard Ring,inv_jewelry_ring_57,Jewelcrafting,420,420,440,450,460,43582,41163,2,35622,3,36860,3,43102,1,0,0,0,0,0,0,0,0
59042,Broken Wrath Elixir,inv_potion_114,,,,,,,40068,43614,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59066,Broken Spellpower Elixir,inv_alchemy_potion_05,,,,,,,40070,43620,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59070,Broken Noggenfogger Elixir,inv_potion_83,,,,,,,8529,43621,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59326,Glyph of Ghost Wolf,inv_glyph_majorshaman,Inscription,500,,,500,600,43725,39354,1,79254,3,0,0,0,0,0,0,0,0,0,0,0,0
59339,Glyph of Outbreak,inv_glyph_majordeathknight,Inscription,200,200,300,450,600,43826,39354,1,43120,3,0,0,0,0,0,0,0,0,0,0,0,0
59340,Glyph of Corpse Explosion,inv_glyph_minordeathknight,Inscription,290,290,300,450,600,43827,39354,1,43124,3,0,0,0,0,0,0,0,0,0,0,0,0
59387,Certificate of Ownership,inv_scroll_11,Inscription,200,200,205,210,215,43850,39354,1,43120,2,0,0,0,0,0,0,0,0,0,0,0,0
59405,Cobalt Skeleton Key,inv_misc_key_07,Blacksmithing,350,350,360,365,370,43854,36916,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59406,Titanium Skeleton Key,inv_misc_key_11,Blacksmithing,430,430,435,440,445,43853,36913,4,41163,1,0,0,0,0,0,0,0,0,0,0,0,0
59436,Brilliant Saronite Belt,inv_belt_20,Blacksmithing,395,395,400,405,410,43860,36916,6,36913,5,0,0,0,0,0,0,0,0,0,0,0,0
59438,Brilliant Saronite Bracers,inv_bracer_17,Blacksmithing,400,400,405,410,415,43864,36916,3,36913,8,0,0,0,0,0,0,0,0,0,0,0,0
59440,Brilliant Saronite Pauldrons,inv_shoulder_71,Blacksmithing,405,405,410,415,420,43865,36913,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59441,Brilliant Saronite Helm,inv_helmet_105,Blacksmithing,415,415,420,425,430,43870,36913,14,37705,1,0,0,0,0,0,0,0,0,0,0,0,0
59442,Saronite Spellblade,inv_sword_94,Blacksmithing,410,410,415,420,425,43871,36913,15,37702,2,0,0,0,0,0,0,0,0,0,0,0,0
59475,Tome of the Dawn,inv_misc_book_07,Inscription,125,125,150,162,175,43654,39354,10,43117,5,0,0,0,0,0,0,0,0,0,0,0,0
59478,Book of Survival,inv_misc_book_01,Inscription,125,125,150,162,175,43655,39354,10,43117,5,0,0,0,0,0,0,0,0,0,0,0,0
59480,Strange Tarot,inv_misc_ticket_tarot_furies,Inscription,125,125,150,162,175,44142,39354,1,43117,2,0,0,0,0,0,0,0,0,0,0,0,0
59484,Tome of Kings,inv_misc_book_11,Inscription,175,175,200,205,210,43656,39354,10,43119,5,0,0,0,0,0,0,0,0,0,0,0,0
59486,Royal Guide of Escape Routes,inv_misc_book_09,Inscription,175,175,200,205,210,43657,39354,10,43119,5,0,0,0,0,0,0,0,0,0,0,0,0
59487,Arcane Tarot,inv_misc_ticket_tarot_furies,Inscription,175,175,200,205,210,44161,39354,1,43119,2,0,0,0,0,0,0,0,0,0,0,0,0
59489,Fire Eater's Guide,inv_misc_book_10,Inscription,225,225,250,255,260,43660,39354,10,43121,5,0,0,0,0,0,0,0,0,0,0,0,0
59490,Book of Stars,inv_misc_book_05,Inscription,225,225,250,255,260,43661,39354,10,43121,5,0,0,0,0,0,0,0,0,0,0,0,0
59491,Shadowy Tarot,inv_misc_ticket_tarot_furies,Inscription,225,225,250,255,260,44163,39354,1,43121,2,0,0,0,0,0,0,0,0,0,0,0,0
59493,Stormbound Tome,inv_misc_book_05,Inscription,275,275,290,295,300,43663,39354,10,43123,8,0,0,0,0,0,0,0,0,0,0,0,0
59494,Manual of Clouds,inv_misc_book_08,Inscription,275,275,290,295,300,43664,39354,10,43123,8,0,0,0,0,0,0,0,0,0,0,0,0
59495,Hellfire Tome,inv_misc_book_10,Inscription,325,325,340,345,350,43666,39354,10,43125,6,0,0,0,0,0,0,0,0,0,0,0,0
59496,Book of Clever Tricks,inv_misc_book_07,Inscription,325,325,340,345,350,43667,39354,10,43125,6,0,0,0,0,0,0,0,0,0,0,0,0
59497,Iron-bound Tome,inv_misc_book_09,Inscription,400,400,425,437,450,38322,39354,10,43127,5,43102,1,0,0,0,0,0,0,0,0,0,0
59498,Faces of Doom,inv_misc_book_09,Inscription,400,400,425,437,450,44210,39354,10,43127,5,43102,1,0,0,0,0,0,0,0,0,0,0
59502,Darkmoon Card,inv_misc_ticket_tarot_furies,Inscription,275,275,290,295,300,44316,39354,1,43123,5,0,0,0,0,0,0,0,0,0,0,0,0
59503,Greater Darkmoon Card,inv_misc_ticket_tarot_furies,Inscription,325,325,350,365,380,44317,39354,1,43125,3,21886,3,0,0,0,0,0,0,0,0,0,0
59504,Darkmoon Card of the North,inv_misc_ticket_tarot_furies,Inscription,400,400,450,462,475,44318,39354,1,43127,6,35625,1,0,0,0,0,0,0,0,0,0,0
59561,Glyph of Immediate Truth,inv_glyph_majorpaladin,,,,300,450,600,43869,39354,1,43118,3,0,0,0,0,0,0,0,0,0,0,0,0
59582,Frostsavage Belt,inv_belt_16,Tailoring,415,415,425,435,445,43969,41511,3,37702,3,37701,3,38426,2,0,0,0,0,0,0,0,0
59583,Frostsavage Bracers,inv_bracer_07,Tailoring,415,415,425,435,445,43974,41511,3,37702,3,37701,3,38426,2,0,0,0,0,0,0,0,0
59584,Frostsavage Shoulders,inv_shoulder_72,Tailoring,420,420,430,440,450,43973,41511,3,37702,4,37701,4,38426,2,0,0,0,0,0,0,0,0
59585,Frostsavage Boots,inv_boots_09,Tailoring,420,420,430,440,450,43970,41511,3,37702,4,37701,4,38426,2,0,0,0,0,0,0,0,0
59586,Frostsavage Gloves,inv_gauntlets_06,Tailoring,420,420,430,440,450,41516,41511,3,37702,4,37701,4,38426,2,0,0,0,0,0,0,0,0
59587,Frostsavage Robe,inv_chest_cloth_51,Tailoring,420,420,430,440,450,43972,41511,4,37702,5,37701,5,38426,2,0,0,0,0,0,0,0,0
59588,Frostsavage Leggings,inv_pants_cloth_24,Tailoring,420,420,430,440,450,43975,41511,4,37702,5,37701,5,38426,2,0,0,0,0,0,0,0,0
59589,Frostsavage Cowl,inv_helmet_125,Tailoring,420,420,430,440,450,43971,41511,4,37702,5,37701,5,38426,2,0,0,0,0,0,0,0,0
59619,Enchant Weapon - Accuracy,inv_misc_note_01,Enchanting,440,440,450,460,470,44497,38682,1,34054,20,34055,4,34052,4,34057,6,0,0,0,0,0,0
59621,Enchant Weapon - Berserking,spell_nature_strength,Enchanting,440,440,450,460,470,44493,38682,1,34054,12,34055,4,34052,4,34057,10,0,0,0,0,0,0
59625,Enchant Weapon - Black Magic,inv_enchant_formulasuperior_01,Enchanting,440,440,450,460,470,43987,38682,1,34055,6,34052,6,34057,6,0,0,0,0,0,0,0,0
59648,Create Pustulent Spinal Fluid,inv_potion_36,,,,,,,44010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59759,Figurine - Monarch Crab,inv_jewelcrafting_goldencrab,Jewelcrafting,400,400,430,440,450,44063,41163,2,36930,2,36933,1,0,0,0,0,0,0,0,0,0,0
59926,Borean Leather,inv_elemental_primal_water,,,,,,,33568,33567,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59953,Mages Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44148,44165,1,44144,1,44145,1,44146,1,44147,1,0,0,0,0,0,0
59956,Mages Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44148,44165,1,44144,1,44145,1,44146,1,44147,1,0,0,0,0,0,0
59957,Mages Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44148,44165,1,44144,1,44145,1,44146,1,44147,1,0,0,0,0,0,0
59958,Mages Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44148,44165,1,44144,1,44145,1,44146,1,44147,1,0,0,0,0,0,0
59959,Mages Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44148,44165,1,44144,1,44145,1,44146,1,44147,1,0,0,0,0,0,0
59962,Demons Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44158,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
59964,Demons Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44158,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
59966,Demons Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44158,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
59967,Demons Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44158,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
59968,Demons Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44158,44143,1,44154,1,44155,1,44156,1,44157,1,0,0,0,0,0,0
59983,The Schools of Arcane Magic - Mastery,inv_misc_book_11,,,,,,,43824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60126,Create Loaned Gryphon Reins,ability_mount_goldengryphon,,,,,,,44221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60128,Create Loaned Wind Rider Reins,ability_mount_tawnywindrider,,,,,,,44229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60245,Prisms Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44259,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
60246,Prisms Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44259,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
60247,Prisms Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44259,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
60248,Prisms Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44259,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
60249,Prisms Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44259,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
60250,Prisms Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44259,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
60251,Prisms Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44259,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
60252,Prisms Deck,inv_misc_ticket_tarot_stack_01,,,,,,,44259,44260,1,44261,1,44262,1,44263,1,44264,1,44265,1,44266,1,44267,1
